Data Index	Xground	Yground	Zground	Xoff	Yoff	Zoff	Xon	Yon	Zon
1791.459327	1.29E-15	1.54E-15	7.55E-16	1.68E-15	6.61E-16	1.44E-15	1.12E-15	7.96E-16	9.10E-16
1791.532571	1.28E-15	1.47E-15	8.31E-16	1.59E-15	1.01E-15	1.37E-15	1.21E-15	1.61E-15	1.01E-15
1791.605814	6.54E-16	1.23E-15	7.82E-16	1.75E-15	9.51E-16	1.41E-15	1.68E-15	1.18E-15	8.42E-16
1791.679057	6.36E-16	7.97E-16	4.60E-16	1.29E-15	1.56E-15	1.27E-15	1.26E-15	9.46E-16	9.39E-16
1791.752301	4.00E-16	6.33E-16	7.06E-16	7.84E-16	1.08E-15	1.48E-15	1.49E-15	5.73E-16	1.27E-15
1791.825544	4.20E-16	1.03E-15	4.80E-16	1.19E-15	1.44E-15	1.58E-15	1.18E-15	1.03E-15	1.10E-15
1791.898788	1.21E-15	1.15E-15	7.53E-16	1.75E-15	1.48E-15	8.53E-16	8.79E-16	1.24E-15	1.46E-15
1791.972031	1.17E-15	1.15E-15	7.23E-16	1.55E-15	1.04E-15	1.25E-15	7.63E-16	1.06E-15	9.65E-16
1792.045274	8.51E-16	8.15E-16	1.05E-15	1.31E-15	1.30E-15	1.91E-15	1.19E-15	1.23E-15	1.21E-15
1792.118518	4.87E-16	5.91E-16	6.62E-16	1.31E-15	1.90E-15	2.05E-15	1.68E-15	1.24E-15	7.73E-16
1792.191761	5.86E-16	7.01E-16	6.72E-16	1.15E-15	1.71E-15	1.93E-15	1.25E-15	1.16E-15	9.12E-16
1792.265004	1.15E-15	9.46E-16	8.11E-16	6.72E-16	6.38E-16	2.55E-15	9.79E-16	8.90E-16	1.83E-15
1792.338248	1.88E-15	7.48E-16	7.76E-16	1.32E-15	8.37E-16	2.20E-15	1.63E-15	1.07E-15	1.51E-15
1792.411491	1.61E-15	5.22E-16	4.23E-16	1.19E-15	1.15E-15	1.07E-15	1.32E-15	2.49E-15	8.68E-16
1792.484734	9.03E-16	6.27E-16	8.90E-16	1.04E-15	1.45E-15	1.50E-15	1.25E-15	2.16E-15	1.12E-15
1792.557978	4.27E-16	8.07E-16	1.12E-15	1.52E-15	2.01E-15	1.93E-15	9.22E-16	1.16E-15	1.60E-15
1792.631221	9.84E-16	1.30E-15	7.49E-16	1.05E-15	1.54E-15	1.55E-15	7.63E-16	7.16E-16	1.63E-15
1792.704465	1.23E-15	1.62E-15	6.35E-16	1.10E-15	1.62E-15	1.06E-15	1.33E-15	8.73E-16	1.43E-15
1792.777708	1.25E-15	1.17E-15	8.92E-16	1.63E-15	1.16E-15	1.19E-15	1.31E-15	9.07E-16	1.05E-15
1792.850951	8.44E-16	9.89E-16	5.77E-16	1.40E-15	1.10E-15	1.93E-15	1.47E-15	1.38E-15	1.19E-15
1792.924195	7.08E-16	1.13E-15	7.78E-16	1.28E-15	1.67E-15	1.55E-15	1.64E-15	1.45E-15	1.38E-15
1792.997438	4.90E-16	4.76E-16	5.85E-16	1.55E-15	1.34E-15	8.33E-16	1.43E-15	1.18E-15	1.64E-15
1793.070681	5.96E-16	5.83E-16	4.41E-16	1.57E-15	1.31E-15	8.07E-16	1.80E-15	1.31E-15	1.60E-15
1793.143925	6.26E-16	7.88E-16	3.44E-16	1.68E-15	1.31E-15	1.22E-15	2.50E-15	1.49E-15	1.54E-15
1793.217168	4.55E-16	6.95E-16	7.63E-16	1.71E-15	7.46E-16	1.71E-15	3.09E-15	1.27E-15	1.12E-15
1793.290411	6.59E-16	7.10E-16	7.97E-16	1.61E-15	8.75E-16	1.44E-15	1.85E-15	1.45E-15	1.13E-15
1793.363655	6.74E-16	1.26E-15	9.98E-16	1.45E-15	1.23E-15	7.55E-16	1.54E-15	9.57E-16	1.49E-15
1793.436898	7.06E-16	1.50E-15	8.96E-16	8.09E-16	1.57E-15	8.63E-16	1.09E-15	9.92E-16	1.88E-15
1793.510141	5.95E-16	1.88E-15	5.97E-16	5.79E-16	1.93E-15	1.15E-15	9.46E-16	1.06E-15	1.26E-15
1793.583385	9.91E-16	1.66E-15	8.18E-16	1.11E-15	2.35E-15	1.17E-15	7.00E-16	1.43E-15	1.05E-15
1793.656628	9.07E-16	8.49E-16	9.83E-16	1.77E-15	1.88E-15	1.32E-15	1.71E-15	1.71E-15	1.95E-15
1793.729872	6.04E-16	7.80E-16	9.57E-16	1.46E-15	1.29E-15	2.25E-15	2.60E-15	1.34E-15	2.41E-15
1793.803115	6.49E-16	1.14E-15	6.75E-16	1.77E-15	1.25E-15	2.34E-15	2.71E-15	1.59E-15	2.36E-15
1793.876358	7.24E-16	6.94E-16	9.44E-16	2.56E-15	1.98E-15	1.72E-15	2.56E-15	1.30E-15	2.38E-15
1793.949602	6.60E-16	6.20E-16	7.47E-16	1.86E-15	2.65E-15	1.38E-15	2.09E-15	1.92E-15	2.00E-15
1794.022845	6.11E-16	5.58E-16	6.96E-16	1.88E-15	1.39E-15	2.34E-15	1.48E-15	1.69E-15	1.45E-15
1794.096088	9.02E-16	1.34E-15	4.59E-16	7.94E-16	1.10E-15	1.50E-15	2.04E-15	1.14E-15	1.56E-15
1794.169332	7.91E-16	1.31E-15	1.16E-15	8.11E-16	1.03E-15	5.84E-16	1.52E-15	1.55E-15	1.01E-15
1794.242575	7.23E-16	6.67E-16	1.28E-15	1.06E-15	1.07E-15	9.17E-16	1.14E-15	1.41E-15	1.24E-15
1794.315818	7.08E-16	4.13E-16	6.93E-16	1.64E-15	1.79E-15	1.00E-15	1.46E-15	1.75E-15	1.08E-15
1794.389062	9.40E-16	6.00E-16	6.33E-16	1.87E-15	1.85E-15	6.71E-16	1.74E-15	1.35E-15	1.23E-15
1794.462305	7.17E-16	7.41E-16	7.53E-16	1.85E-15	1.07E-15	1.16E-15	1.64E-15	1.40E-15	1.39E-15
1794.535549	7.41E-16	7.24E-16	7.59E-16	9.23E-16	1.35E-15	1.50E-15	9.47E-16	1.45E-15	1.78E-15
1794.608792	7.22E-16	5.62E-16	9.52E-16	1.00E-15	1.79E-15	1.34E-15	7.87E-16	1.62E-15	1.06E-15
1794.682035	6.00E-16	4.35E-16	7.44E-16	1.47E-15	9.58E-16	1.02E-15	7.22E-16	1.33E-15	1.51E-15
1794.755279	8.02E-16	6.41E-16	7.99E-16	2.04E-15	9.67E-16	1.39E-15	8.47E-16	1.58E-15	1.16E-15
1794.828522	8.98E-16	1.47E-15	1.16E-15	1.56E-15	1.12E-15	8.06E-16	1.29E-15	1.23E-15	1.03E-15
1794.901765	9.55E-16	1.06E-15	6.66E-16	1.05E-15	1.06E-15	7.52E-16	1.10E-15	1.01E-15	1.32E-15
1794.975009	8.93E-16	7.06E-16	1.00E-15	1.23E-15	1.18E-15	5.55E-16	4.51E-16	6.32E-16	1.43E-15
1795.048252	6.17E-16	6.54E-16	1.06E-15	9.07E-16	1.11E-15	8.24E-16	9.22E-16	1.61E-15	1.37E-15
1795.121495	4.83E-16	7.33E-16	9.05E-16	5.97E-16	1.19E-15	9.25E-16	1.01E-15	1.36E-15	9.33E-16
1795.194739	5.76E-16	8.88E-16	7.43E-16	1.35E-15	1.41E-15	8.78E-16	1.39E-15	4.60E-16	7.29E-16
1795.267982	8.06E-16	9.85E-16	6.98E-16	1.61E-15	1.15E-15	7.49E-16	1.94E-15	1.32E-15	1.45E-15
1795.341225	6.16E-16	1.10E-15	7.83E-16	1.44E-15	1.30E-15	7.74E-16	1.70E-15	1.48E-15	1.44E-15
1795.414469	9.92E-16	8.22E-16	5.12E-16	1.56E-15	1.71E-15	1.46E-15	1.17E-15	1.13E-15	5.78E-16
1795.487712	1.01E-15	6.41E-16	6.14E-16	1.23E-15	1.65E-15	1.46E-15	9.99E-16	9.93E-16	9.52E-16
1795.560956	6.27E-16	1.46E-15	9.43E-16	1.34E-15	1.26E-15	1.41E-15	1.11E-15	6.78E-16	1.40E-15
1795.634199	8.36E-16	1.43E-15	9.40E-16	1.01E-15	1.08E-15	1.11E-15	1.74E-15	9.33E-16	1.37E-15
1795.707442	7.25E-16	5.98E-16	8.10E-16	1.31E-15	1.32E-15	1.10E-15	1.46E-15	1.73E-15	8.58E-16
1795.780686	8.66E-16	9.19E-16	6.36E-16	1.62E-15	1.67E-15	8.14E-16	1.00E-15	1.21E-15	8.58E-16
1795.853929	6.25E-16	1.16E-15	7.79E-16	1.65E-15	1.65E-15	8.38E-16	1.34E-15	1.17E-15	1.40E-15
1795.927172	5.95E-16	1.07E-15	7.55E-16	1.57E-15	7.60E-16	1.15E-15	1.17E-15	1.66E-15	7.85E-16
1796.000416	7.21E-16	1.15E-15	6.30E-16	1.01E-15	1.56E-15	1.06E-15	1.02E-15	1.20E-15	8.10E-16
1796.073659	9.71E-16	8.75E-16	5.32E-16	1.08E-15	1.42E-15	7.42E-16	9.24E-16	1.12E-15	7.50E-16
1796.146902	6.60E-16	1.00E-15	7.58E-16	7.54E-16	1.40E-15	7.60E-16	1.10E-15	9.32E-16	8.43E-16
1796.220146	7.19E-16	8.25E-16	9.77E-16	1.08E-15	1.63E-15	1.05E-15	1.06E-15	8.90E-16	9.41E-16
1796.293389	8.32E-16	4.10E-16	6.76E-16	8.99E-16	1.17E-15	1.05E-15	1.35E-15	1.04E-15	1.33E-15
1796.366632	6.66E-16	1.05E-15	9.10E-16	8.41E-16	1.73E-15	1.81E-15	1.61E-15	1.21E-15	1.14E-15
1796.439876	4.86E-16	1.55E-15	1.09E-15	1.29E-15	1.21E-15	1.85E-15	1.48E-15	1.65E-15	1.24E-15
1796.513119	7.67E-16	8.82E-16	7.71E-16	7.90E-16	1.15E-15	1.54E-15	9.23E-16	1.39E-15	1.75E-15
1796.586363	9.08E-16	7.60E-16	6.17E-16	9.30E-16	1.11E-15	1.86E-15	1.21E-15	1.17E-15	1.48E-15
1796.659606	9.78E-16	9.76E-16	8.42E-16	2.05E-15	8.30E-16	1.34E-15	1.43E-15	1.43E-15	1.17E-15
1796.732849	1.41E-15	9.76E-16	9.09E-16	2.09E-15	8.51E-16	1.43E-15	9.89E-16	1.49E-15	1.89E-15
1796.806093	1.35E-15	6.22E-16	1.01E-15	1.58E-15	1.51E-15	1.56E-15	6.20E-16	9.79E-16	1.35E-15
1796.879336	1.18E-15	6.92E-16	9.07E-16	1.99E-15	1.25E-15	1.61E-15	9.70E-16	1.37E-15	1.51E-15
1796.952579	1.01E-15	7.82E-16	9.62E-16	1.55E-15	1.15E-15	7.14E-16	1.06E-15	1.20E-15	1.35E-15
1797.025823	8.30E-16	1.06E-15	1.39E-15	1.27E-15	1.01E-15	9.52E-16	6.78E-16	8.05E-16	1.01E-15
1797.099066	7.72E-16	1.06E-15	6.78E-16	6.85E-16	1.63E-15	1.59E-15	8.64E-16	9.91E-16	1.25E-15
1797.172309	9.67E-16	1.22E-15	8.90E-16	1.16E-15	1.70E-15	1.72E-15	1.07E-15	7.43E-16	5.21E-16
1797.245553	6.50E-16	1.42E-15	8.18E-16	1.36E-15	1.04E-15	1.41E-15	1.58E-15	8.66E-16	9.20E-16
1797.318796	3.97E-16	1.57E-15	1.14E-15	5.87E-16	1.53E-15	1.58E-15	1.38E-15	1.20E-15	1.64E-15
1797.39204	6.38E-16	1.32E-15	1.07E-15	7.15E-16	1.44E-15	1.25E-15	1.12E-15	1.32E-15	1.61E-15
1797.465283	6.89E-16	1.02E-15	7.88E-16	8.82E-16	1.41E-15	1.58E-15	6.16E-16	1.03E-15	1.05E-15
1797.538526	5.44E-16	8.21E-16	8.41E-16	8.96E-16	1.72E-15	1.05E-15	9.85E-16	1.32E-15	9.24E-16
1797.61177	7.39E-16	4.91E-16	7.97E-16	8.99E-16	7.46E-16	4.94E-16	1.48E-15	1.56E-15	6.63E-16
1797.685013	4.78E-16	4.20E-16	7.36E-16	1.56E-15	9.70E-16	6.65E-16	1.01E-15	1.58E-15	8.73E-16
1797.758256	4.61E-16	5.72E-16	7.03E-16	1.48E-15	1.43E-15	1.20E-15	1.22E-15	1.38E-15	1.32E-15
1797.8315	8.86E-16	7.03E-16	9.25E-16	1.91E-15	1.60E-15	1.44E-15	1.90E-15	1.29E-15	1.55E-15
1797.904743	8.47E-16	6.93E-16	1.18E-15	1.43E-15	1.75E-15	1.13E-15	1.32E-15	9.33E-16	1.47E-15
1797.977986	7.34E-16	7.62E-16	5.73E-16	1.20E-15	7.80E-16	1.17E-15	1.21E-15	6.24E-16	1.59E-15
1798.05123	5.37E-16	9.78E-16	5.73E-16	1.69E-15	6.80E-16	1.36E-15	1.24E-15	8.37E-16	2.10E-15
1798.124473	8.35E-16	5.68E-16	7.49E-16	1.56E-15	8.48E-16	1.23E-15	1.59E-15	1.31E-15	1.52E-15
1798.197716	7.62E-16	5.14E-16	5.17E-16	9.73E-16	9.02E-16	1.54E-15	1.38E-15	1.50E-15	1.00E-15
1798.27096	6.62E-16	9.14E-16	9.59E-16	1.24E-15	1.53E-15	1.55E-15	1.33E-15	1.64E-15	1.54E-15
1798.344203	4.90E-16	1.21E-15	6.62E-16	7.85E-16	1.06E-15	9.76E-16	1.98E-15	1.98E-15	1.42E-15
1798.417447	6.23E-16	1.17E-15	8.14E-16	1.10E-15	1.05E-15	1.60E-15	1.88E-15	2.04E-15	1.01E-15
1798.49069	9.58E-16	9.28E-16	5.40E-16	1.44E-15	1.42E-15	1.22E-15	1.35E-15	1.02E-15	1.20E-15
1798.563933	7.40E-16	6.15E-16	5.86E-16	9.83E-16	1.22E-15	9.03E-16	1.61E-15	8.83E-16	1.06E-15
1798.637177	5.34E-16	4.28E-16	6.18E-16	1.21E-15	1.23E-15	7.17E-16	1.34E-15	1.02E-15	9.60E-16
1798.71042	7.46E-16	3.60E-16	9.82E-16	1.23E-15	1.08E-15	2.08E-15	7.01E-16	1.10E-15	6.62E-16
1798.783663	8.65E-16	5.26E-16	7.10E-16	1.33E-15	1.11E-15	2.91E-15	4.44E-16	1.31E-15	1.11E-15
1798.856907	7.34E-16	7.04E-16	7.54E-16	1.23E-15	1.14E-15	1.58E-15	5.93E-16	1.30E-15	1.14E-15
1798.93015	9.45E-16	6.80E-16	1.32E-15	1.43E-15	9.82E-16	1.08E-15	1.26E-15	1.71E-15	7.68E-16
1799.003393	1.03E-15	1.15E-15	1.33E-15	9.26E-16	1.50E-15	7.69E-16	1.33E-15	1.57E-15	8.69E-16
1799.076637	9.01E-16	7.35E-16	8.09E-16	6.98E-16	1.30E-15	1.18E-15	8.76E-16	2.19E-15	1.31E-15
1799.14988	5.18E-16	7.35E-16	6.04E-16	1.01E-15	6.43E-16	1.57E-15	1.14E-15	1.98E-15	1.30E-15
1799.223124	6.34E-16	8.37E-16	1.14E-15	1.27E-15	1.05E-15	1.39E-15	1.83E-15	1.31E-15	1.01E-15
1799.296367	4.38E-16	6.54E-16	1.58E-15	7.50E-16	1.15E-15	1.05E-15	2.15E-15	1.24E-15	1.42E-15
1799.36961	7.10E-16	8.70E-16	1.35E-15	6.86E-16	6.08E-16	9.37E-16	1.78E-15	1.21E-15	1.69E-15
1799.442854	7.16E-16	7.73E-16	9.12E-16	1.10E-15	6.32E-16	9.41E-16	2.23E-15	1.20E-15	1.09E-15
1799.516097	7.96E-16	5.75E-16	8.53E-16	1.12E-15	1.11E-15	1.47E-15	1.43E-15	1.18E-15	8.19E-16
1799.58934	1.05E-15	7.20E-16	7.35E-16	1.53E-15	9.00E-16	1.11E-15	1.15E-15	9.01E-16	8.65E-16
1799.662584	8.37E-16	6.17E-16	7.33E-16	1.36E-15	1.85E-15	1.10E-15	1.05E-15	1.10E-15	9.27E-16
1799.735827	5.40E-16	7.11E-16	1.12E-15	1.38E-15	2.06E-15	7.74E-16	1.69E-15	6.51E-16	9.85E-16
1799.80907	8.50E-16	6.20E-16	1.46E-15	1.59E-15	1.21E-15	1.36E-15	1.82E-15	7.47E-16	1.42E-15
1799.882314	1.07E-15	6.06E-16	1.10E-15	1.45E-15	2.23E-15	1.98E-15	1.22E-15	1.16E-15	1.78E-15
1799.955557	1.06E-15	9.79E-16	7.33E-16	8.84E-16	1.89E-15	2.19E-15	1.01E-15	7.88E-16	1.83E-15
1800.0288	1.07E-15	1.10E-15	5.81E-16	8.51E-16	1.16E-15	1.85E-15	1.41E-15	8.10E-16	1.32E-15
1800.102044	9.75E-16	1.04E-15	8.47E-16	1.40E-15	2.31E-15	1.31E-15	1.05E-15	1.36E-15	1.07E-15
1800.175287	7.12E-16	4.13E-16	7.54E-16	7.26E-16	2.07E-15	1.16E-15	9.57E-16	1.32E-15	1.12E-15
1800.248531	7.21E-16	6.27E-16	7.77E-16	9.09E-16	1.50E-15	7.10E-16	1.64E-15	8.50E-16	1.23E-15
1800.321774	8.65E-16	7.98E-16	8.89E-16	1.56E-15	8.78E-16	9.24E-16	1.93E-15	1.98E-15	1.36E-15
1800.395017	9.11E-16	4.23E-16	8.93E-16	1.68E-15	1.26E-15	1.03E-15	1.51E-15	1.11E-15	1.24E-15
1800.468261	5.98E-16	5.15E-16	6.33E-16	1.73E-15	9.19E-16	1.22E-15	1.82E-15	8.23E-16	8.23E-16
1800.541504	5.62E-16	5.10E-16	4.42E-16	1.99E-15	1.30E-15	2.22E-15	2.31E-15	9.80E-16	9.31E-16
1800.614747	7.22E-16	6.90E-16	5.61E-16	1.43E-15	1.90E-15	2.01E-15	2.21E-15	1.49E-15	7.69E-16
1800.687991	8.48E-16	7.13E-16	6.84E-16	1.10E-15	1.73E-15	1.22E-15	8.93E-16	2.08E-15	1.08E-15
1800.761234	6.48E-16	5.47E-16	8.02E-16	1.38E-15	1.15E-15	5.37E-16	1.06E-15	8.15E-16	2.48E-15
1800.834477	5.48E-16	6.49E-16	1.22E-15	1.01E-15	2.09E-15	1.29E-15	1.65E-15	1.61E-15	1.43E-15
1800.907721	6.97E-16	5.64E-16	1.45E-15	1.02E-15	2.60E-15	1.22E-15	9.40E-16	1.40E-15	8.83E-16
1800.980964	6.68E-16	1.13E-15	8.68E-16	1.47E-15	1.55E-15	1.46E-15	1.07E-15	1.06E-15	1.21E-15
1801.054207	9.43E-16	8.55E-16	5.03E-16	1.37E-15	7.09E-16	2.09E-15	1.32E-15	1.21E-15	1.96E-15
1801.127451	6.76E-16	1.22E-15	1.07E-15	1.57E-15	1.14E-15	2.44E-15	1.32E-15	1.12E-15	1.54E-15
1801.200694	5.32E-16	9.17E-16	1.08E-15	1.61E-15	1.45E-15	2.36E-15	1.28E-15	8.45E-16	1.02E-15
1801.273938	6.26E-16	3.62E-16	1.20E-15	1.23E-15	1.42E-15	1.23E-15	5.87E-16	1.09E-15	1.36E-15
1801.347181	1.13E-15	8.48E-16	7.24E-16	1.82E-15	1.34E-15	9.77E-16	1.08E-15	1.27E-15	1.27E-15
1801.420424	8.79E-16	6.84E-16	3.67E-16	1.25E-15	2.04E-15	1.35E-15	1.22E-15	1.35E-15	9.39E-16
1801.493668	7.52E-16	1.76E-15	9.81E-16	2.55E-15	1.17E-15	1.20E-15	1.26E-15	1.43E-15	6.29E-16
1801.566911	6.55E-16	1.44E-15	1.40E-15	2.47E-15	1.04E-15	9.40E-16	1.34E-15	1.38E-15	1.03E-15
1801.640154	7.50E-16	6.77E-16	1.01E-15	1.14E-15	1.29E-15	8.33E-16	1.52E-15	1.32E-15	1.48E-15
1801.713398	8.25E-16	7.86E-16	8.02E-16	1.31E-15	1.20E-15	2.29E-15	1.08E-15	9.83E-16	9.83E-16
1801.786641	5.88E-16	1.04E-15	9.30E-16	1.41E-15	1.11E-15	1.98E-15	1.76E-15	1.22E-15	1.22E-15
1801.859884	8.94E-16	8.35E-16	1.05E-15	1.43E-15	8.99E-16	1.20E-15	1.09E-15	8.44E-16	1.58E-15
1801.933128	9.96E-16	7.32E-16	1.08E-15	2.07E-15	8.86E-16	1.08E-15	7.71E-16	9.25E-16	1.15E-15
1802.006371	7.16E-16	8.58E-16	1.16E-15	1.97E-15	6.03E-16	1.26E-15	9.64E-16	1.40E-15	1.06E-15
1802.079615	5.99E-16	7.44E-16	8.48E-16	1.61E-15	9.19E-16	1.65E-15	7.67E-16	1.67E-15	1.10E-15
1802.152858	2.86E-16	5.47E-16	6.60E-16	7.95E-16	1.23E-15	1.81E-15	6.98E-16	1.08E-15	1.38E-15
1802.226101	7.58E-16	5.74E-16	6.67E-16	4.68E-16	8.39E-16	1.20E-15	7.25E-16	9.72E-16	1.51E-15
1802.299345	7.20E-16	6.06E-16	8.97E-16	8.66E-16	1.75E-15	6.75E-16	1.21E-15	1.16E-15	1.42E-15
1802.372588	1.07E-15	1.06E-15	7.30E-16	1.19E-15	1.98E-15	1.24E-15	1.04E-15	1.14E-15	1.44E-15
1802.445831	5.45E-16	9.17E-16	6.27E-16	7.98E-16	1.65E-15	1.49E-15	1.49E-15	1.05E-15	6.31E-16
1802.519075	7.49E-16	3.10E-16	6.41E-16	1.17E-15	9.12E-16	1.34E-15	1.60E-15	1.39E-15	7.79E-16
1802.592318	5.83E-16	6.08E-16	6.92E-16	1.05E-15	5.99E-16	2.16E-15	1.08E-15	1.40E-15	1.17E-15
1802.665561	4.87E-16	6.86E-16	9.83E-16	7.42E-16	7.40E-16	2.40E-15	7.82E-16	1.14E-15	1.38E-15
1802.738805	1.00E-15	5.39E-16	7.45E-16	9.63E-16	8.39E-16	1.56E-15	1.38E-15	7.29E-16	1.37E-15
1802.812048	6.88E-16	6.31E-16	6.41E-16	1.06E-15	9.55E-16	1.15E-15	9.52E-16	1.33E-15	9.13E-16
1802.885291	8.40E-16	9.40E-16	7.85E-16	1.03E-15	1.04E-15	1.40E-15	1.16E-15	1.13E-15	1.27E-15
1802.958535	1.12E-15	8.21E-16	7.17E-16	1.44E-15	1.09E-15	1.29E-15	1.10E-15	9.17E-16	1.73E-15
1803.031778	1.17E-15	8.98E-16	6.14E-16	1.46E-15	1.04E-15	1.61E-15	1.21E-15	9.83E-16	1.39E-15
1803.105022	1.13E-15	8.79E-16	8.66E-16	1.26E-15	1.24E-15	1.69E-15	9.10E-16	9.39E-16	1.09E-15
1803.178265	6.26E-16	8.43E-16	5.97E-16	9.09E-16	1.09E-15	1.20E-15	7.01E-16	1.36E-15	8.47E-16
1803.251508	6.47E-16	8.75E-16	5.79E-16	2.14E-15	2.14E-15	1.13E-15	8.58E-16	1.24E-15	9.91E-16
1803.324752	9.22E-16	9.76E-16	1.32E-15	2.05E-15	1.75E-15	1.97E-15	8.81E-16	1.41E-15	1.40E-15
1803.397995	1.00E-15	5.52E-16	8.26E-16	1.30E-15	1.31E-15	1.95E-15	9.70E-16	2.02E-15	8.74E-16
1803.471238	6.82E-16	6.03E-16	4.93E-16	1.98E-15	1.33E-15	1.39E-15	1.16E-15	1.33E-15	1.07E-15
1803.544482	4.62E-16	4.08E-16	5.97E-16	2.16E-15	1.48E-15	9.51E-16	9.85E-16	9.65E-16	1.46E-15
1803.617725	8.08E-16	6.16E-16	5.52E-16	1.54E-15	1.28E-15	1.43E-15	1.06E-15	1.27E-15	1.21E-15
1803.690968	5.22E-16	1.08E-15	5.55E-16	1.40E-15	1.85E-15	1.43E-15	8.41E-16	5.57E-16	1.86E-15
1803.764212	5.85E-16	1.23E-15	4.84E-16	1.22E-15	5.77E-16	1.32E-15	1.00E-15	9.61E-16	1.32E-15
1803.837455	8.04E-16	7.30E-16	6.50E-16	7.31E-16	4.71E-16	1.06E-15	1.72E-15	1.74E-15	9.12E-16
1803.910699	7.79E-16	1.39E-15	8.48E-16	1.03E-15	6.67E-16	9.44E-16	1.74E-15	1.85E-15	1.45E-15
1803.983942	6.18E-16	1.36E-15	9.39E-16	8.33E-16	1.27E-15	1.18E-15	8.89E-16	1.18E-15	1.34E-15
1804.057185	5.04E-16	6.13E-16	7.58E-16	6.65E-16	1.20E-15	1.88E-15	6.43E-16	5.72E-16	7.50E-16
1804.130429	6.01E-16	4.90E-16	9.02E-16	1.24E-15	1.65E-15	1.69E-15	1.03E-15	7.67E-16	7.06E-16
1804.203672	4.73E-16	7.24E-16	8.52E-16	1.45E-15	1.49E-15	1.79E-15	1.20E-15	1.51E-15	1.02E-15
1804.276915	6.85E-16	8.51E-16	7.68E-16	1.48E-15	1.52E-15	1.21E-15	8.74E-16	1.77E-15	1.02E-15
1804.350159	9.82E-16	9.20E-16	6.00E-16	9.75E-16	1.50E-15	8.96E-16	9.49E-16	1.32E-15	7.72E-16
1804.423402	1.11E-15	7.32E-16	6.49E-16	1.06E-15	1.39E-15	1.49E-15	9.35E-16	1.36E-15	1.15E-15
1804.496645	1.03E-15	5.37E-16	9.66E-16	8.74E-16	1.25E-15	1.57E-15	1.19E-15	1.03E-15	1.32E-15
1804.569889	5.15E-16	9.82E-16	9.03E-16	1.47E-15	1.32E-15	1.03E-15	1.18E-15	9.58E-16	1.56E-15
1804.643132	7.46E-16	7.15E-16	1.08E-15	1.77E-15	1.67E-15	8.48E-16	9.70E-16	1.11E-15	1.68E-15
1804.716375	8.66E-16	6.98E-16	8.71E-16	2.27E-15	1.64E-15	1.19E-15	6.99E-16	1.34E-15	8.33E-16
1804.789619	7.33E-16	6.45E-16	3.32E-16	8.61E-16	1.96E-15	1.28E-15	6.21E-16	5.59E-16	1.37E-15
1804.862862	8.92E-16	7.78E-16	5.35E-16	7.53E-16	1.19E-15	1.08E-15	8.17E-16	1.24E-15	1.31E-15
1804.936106	8.37E-16	9.79E-16	7.19E-16	1.20E-15	1.23E-15	1.06E-15	1.21E-15	1.36E-15	1.14E-15
1805.009349	6.30E-16	5.72E-16	9.51E-16	1.65E-15	2.38E-15	1.74E-15	1.74E-15	1.04E-15	9.01E-16
1805.082592	6.26E-16	1.13E-15	1.04E-15	1.52E-15	2.64E-15	1.60E-15	1.70E-15	5.45E-16	6.63E-16
1805.155836	8.89E-16	7.38E-16	7.18E-16	1.00E-15	2.19E-15	8.09E-16	1.25E-15	1.07E-15	9.88E-16
1805.229079	7.69E-16	8.00E-16	7.22E-16	1.41E-15	2.07E-15	9.38E-16	1.60E-15	1.22E-15	1.07E-15
1805.302322	9.53E-16	1.06E-15	8.55E-16	1.37E-15	1.37E-15	9.95E-16	2.27E-15	1.53E-15	8.24E-16
1805.375566	1.15E-15	8.49E-16	1.07E-15	1.47E-15	6.01E-16	1.49E-15	1.74E-15	1.42E-15	1.39E-15
1805.448809	9.28E-16	1.04E-15	6.45E-16	1.44E-15	9.52E-16	9.14E-16	1.47E-15	1.07E-15	1.49E-15
1805.522052	5.50E-16	6.96E-16	4.89E-16	1.17E-15	8.04E-16	1.50E-15	1.61E-15	1.06E-15	1.14E-15
1805.595296	8.65E-16	6.99E-16	6.44E-16	1.10E-15	1.64E-15	1.67E-15	1.00E-15	1.23E-15	5.54E-16
1805.668539	7.42E-16	7.69E-16	8.12E-16	2.38E-15	1.76E-15	1.20E-15	6.72E-16	6.49E-16	8.85E-16
1805.741782	1.12E-15	9.30E-16	1.01E-15	1.63E-15	1.66E-15	9.92E-16	1.40E-15	1.06E-15	8.28E-16
1805.815026	9.45E-16	9.53E-16	1.22E-15	1.19E-15	1.44E-15	1.40E-15	1.01E-15	1.49E-15	9.14E-16
1805.888269	1.14E-15	1.07E-15	9.45E-16	1.33E-15	1.14E-15	1.31E-15	7.67E-16	1.46E-15	2.19E-15
1805.961513	7.59E-16	8.74E-16	5.11E-16	6.78E-16	9.88E-16	1.62E-15	8.67E-16	1.00E-15	1.44E-15
1806.034756	5.81E-16	7.43E-16	4.32E-16	7.80E-16	8.66E-16	2.07E-15	9.50E-16	1.15E-15	1.19E-15
1806.107999	8.78E-16	1.20E-15	6.28E-16	1.38E-15	1.43E-15	7.58E-16	1.30E-15	1.39E-15	1.14E-15
1806.181243	1.05E-15	7.56E-16	1.01E-15	1.94E-15	1.52E-15	1.04E-15	1.70E-15	1.26E-15	8.11E-16
